COLORADO,6,like new,1,1LAPP05Z2OC951743
MASSACHUSETTS,8,good,2,8VYZG46G9LT346711
UTAH,9,excellent,1,7MHEQ03M7FO782074
UTAH,9,good,1,3YCCE72M8DB683831
CALIFORNIA,2,excellent,3,4MWJB36W2YW425820
MASSACHUSETTS,8,excellent,3,3DXTA08L0GP235702
TEXAS,4,excellent,2,6CWNH47Y5MA133962
FLORIDA,5,excellent,2,9ZVRN78K5CM090304
NEVADA,10,fair,3,9VWGO59K6HH086308
ARIZONA,7,good,2,4MLRW32P7AQ040690
MASSACHUSETTS,8,salvage,1,7FKJU90O5TD308572
FLORIDA,5,excellent,3,2UXKH03J6HH252772
ALABAMA,1,excellent,1,7BPBX85F8ZT746498
CALIFORNIA,2,excellent,3,2KFOE47Q2WV034353
WASHINGTON,3,good,1,4TZHA30M7PP895221
UTAH,9,salvage,3,5UOEG76A7XD402035
COLORADO,6,like new,1,4TKYN58O1HJ508087
WASHINGTON,3,fair,3,4FDYY99K7LZ152982
FLORIDA,5,salvage,3,1QMIZ87X1IA082488
COLORADO,6,good,3,9VQYN17B9NP459344
ALABAMA,1,good,3,1UPQN55E6KC648913
CALIFORNIA,2,like new,1,9CMGA74U7ZW192099
ALABAMA,1,good,1,9WQJC03W7RB537754
COLORADO,6,good,2,8WLSR94L0WZ100493
FLORIDA,5,good,1,0AIFB27R0UL362591
CALIFORNIA,2,good,1,2PQMW28B9RB536496
CALIFORNIA,2,good,1,0JEUF22I3EI846322
TEXAS,4,good,2,5TCYT38U5OK814755
NEVADA,10,good,2,5COJL76I4HF811649
CALIFORNIA,2,good,1,0RJXI35C8EJ801334
COLORADO,6,good,3,2ZCOF59Q9LS897806
CALIFORNIA,2,good,1,6YHXD00E7VZ965371
TEXAS,4,fair,1,2KCMA41V0JM518231
NEVADA,10,like new,3,9MBNO36V3VV193481
MASSACHUSETTS,8,salvage,2,2FESD27Q7UZ617528
FLORIDA,5,fair,3,0ZYCT01L2TZ529713
COLORADO,6,good,3,6LMPI95H9ZS226727
FLORIDA,5,excellent,1,6DURA79K3RU416873
WASHINGTON,3,fair,1,5DRYF65Y6KD278888
ARIZONA,7,good,2,9OWAL26F2CO089762
UTAH,9,salvage,1,6YXFD96T3BI730030
ARIZONA,7,like new,1,5ZYDL32C1UM317440
WASHINGTON,3,like new,3,8CWRU98Y6MN831077
COLORADO,6,good,1,0DKPM66F1PF755567
MASSACHUSETTS,8,good,2,9ABGC29K0VD619704
UTAH,9,excellent,3,1XYEA89W8HC191427
TEXAS,4,good,3,8WRXS92N9YZ496205
NEVADA,10,excellent,2,6EXPK22A7LL479147
CALIFORNIA,2,salvage,1,5GZJG09C6MJ812932
MASSACHUSETTS,8,excellent,2,4ZGUE80R3YP793210
ALABAMA,1,good,2,2RVNQ78I0OI477616
ARIZONA,7,like new,1,2UKUU45F5IT638367
NEVADA,10,excellent,2,6MNYA89X5KO065664
FLORIDA,5,like new,2,8JRPV47J0YO182866
CALIFORNIA,2,excellent,3,1UTSO95S0RD180522
ALABAMA,1,salvage,1,2JQPB58R9ZP403363
ARIZONA,7,good,2,5FHPH01G8NE405772
ARIZONA,7,good,2,1ZEVL23N3WM336411
NEVADA,10,excellent,2,9YCVU36P9DQ942994
UTAH,9,like new,1,7LNSV42P9AI626968
COLORADO,6,like new,2,8VVZG42D6AN479392
NEVADA,10,excellent,2,4FXHC93W1CG874055
TEXAS,4,like new,2,5QJLG23A5QX244189
NEVADA,10,salvage,2,4QDUR84J5BG649345
NEVADA,10,good,1,8PARW38D7JD126118
CALIFORNIA,2,like new,3,8CRAH32C8NF644387
NEVADA,10,excellent,3,1NKFF62Q6SU094969
WASHINGTON,3,fair,3,2HNZF21F0FI496799
MASSACHUSETTS,8,fair,1,3YIPB71Z0PN941447
COLORADO,6,like new,1,7KVFX99P0QU883943
WASHINGTON,3,salvage,2,4KXAM99T6CV193799
NEVADA,10,excellent,3,2PILD54W7JX334223
COLORADO,6,fair,1,0JVGF03G0DJ312091
NEVADA,10,excellent,3,2UKRC45A0FA350949
TEXAS,4,salvage,2,1JWRB21M7SO366523
UTAH,9,good,3,4OUAJ03O9OI115936
TEXAS,4,excellent,3,1EENI94Q2SY482605
FLORIDA,5,like new,3,9QKGY47H7MR238934
ALABAMA,1,fair,1,6EQDB75S4VO893581
MASSACHUSETTS,8,good,3,5ARAQ77N0AG845020
TEXAS,4,excellent,2,9AZJG19E1GO538567
WASHINGTON,3,excellent,2,6MDZG84K5UA163203
MASSACHUSETTS,8,excellent,3,2LEVJ34A6MW745897
CALIFORNIA,2,excellent,3,2CZFZ64P2QC413822
TEXAS,4,excellent,3,6WPRD70K9DX592728
FLORIDA,5,excellent,2,2GCWO76G3IP452772
NEVADA,10,salvage,1,9DPMG41N2AD569028
FLORIDA,5,fair,1,1HLCU63B4FY145951
FLORIDA,5,good,2,5QDTX62C9HS204690
NEVADA,10,good,3,8JAZX57T7EG259391
MASSACHUSETTS,8,like new,1,7YBPV43K4CC456303
NEVADA,10,good,2,1FIDR50A5TY475749
WASHINGTON,3,salvage,1,7NRQG21H1QU033828
UTAH,9,like new,1,6BPSI54R1XO018498
MASSACHUSETTS,8,excellent,3,2AZVU96D2SH789169
MASSACHUSETTS,8,excellent,2,7UMBC65F5CN843187
ALABAMA,1,excellent,2,9UTKU71M1YH369975
UTAH,9,excellent,3,4DRAY63M6KF103798
UTAH,9,excellent,3,0EBEX65F2TX739899
ALABAMA,1,excellent,1,3NFXB34N7SF395236
WASHINGTON,3,excellent,3,0ZVCG81P6QB705800
ARIZONA,7,excellent,1,2KFLF84M5CY506412
UTAH,9,excellent,1,7SLJO42O2JZ875165
NEVADA,10,excellent,3,0HDIO02X7QV291943
ARIZONA,7,excellent,2,2FEWX57I2SE787891
TEXAS,4,excellent,3,3JSZW20M2KP968392
TEXAS,4,good,3,7DHVX40N7QX844224
ALABAMA,1,excellent,1,0PQYM99N6YO843002
NEVADA,10,excellent,2,8CPWJ45X4YE161536
WASHINGTON,3,fair,1,5UIFW14K8PC209289
UTAH,9,excellent,1,5PFNI07I2AD773014
TEXAS,4,excellent,1,3ZHDK99Q4CZ427428
ALABAMA,1,salvage,2,2TFRN33V5PA565844
UTAH,9,good,2,4BRAY21H9YN117616
FLORIDA,5,fair,1,0JOAO09J1SA724281
NEVADA,10,like new,3,8CLWT82K0EQ329796
UTAH,9,fair,1,8RMSN74Z9YP520459
WASHINGTON,3,good,2,5GGUV51U9CJ770754
WASHINGTON,3,fair,1,2RPGP02F4DP753175
ARIZONA,7,salvage,2,9VNGZ46H7WK858102
ARIZONA,7,good,3,2NJOY05F8YE595840
ALABAMA,1,excellent,2,0ODKP02S0MK994858
ARIZONA,7,excellent,1,4TWKU59S6LA822740
MASSACHUSETTS,8,like new,2,2QERA49R5US328351
ALABAMA,1,good,2,6IRDE33K7GF990492
CALIFORNIA,2,good,1,2HVIS48C2US676601
ARIZONA,7,salvage,2,3HHGQ01B5RG744743
CALIFORNIA,2,fair,2,7WJPN42X9BZ661964
NEVADA,10,good,1,3ARCO81Y6QP723314
COLORADO,6,fair,2,2IRUU26C8XY285154
TEXAS,4,fair,2,8HQHW54A2UP170391
COLORADO,6,like new,1,6EOUH05M9IA029931
TEXAS,4,new,2,7JVAJ48S8WD345641
NEVADA,10,new,2,5XXMS79V4FJ477953
WASHINGTON,3,new,2,3SLUL81F4BB098389
COLORADO,6,good,2,3SKSY16K3LX108334
CALIFORNIA,2,like new,2,8RVVS09Z7RU727574
CALIFORNIA,2,fair,2,7ZMPV65X8CQ101552
CALIFORNIA,2,good,1,7TDON58C3DT200623
FLORIDA,5,good,1,1SVAB29V6HT142293
UTAH,9,like new,2,1XURU14N6CS133843
ARIZONA,7,salvage,1,8KMRH71X4DL344041
WASHINGTON,3,like new,2,7OPBA34K0SX761646
MASSACHUSETTS,8,fair,1,1MZPW83L6CX961793
WASHINGTON,3,salvage,1,0BCMV48U5XT523700
MASSACHUSETTS,8,fair,1,5RIPX71T7JB100779
NEVADA,10,excellent,1,1IICC13K2CK749706
COLORADO,6,fair,3,7VLFG18I2VD386324
WASHINGTON,3,fair,3,8NWDG80M3EL835226
FLORIDA,5,like new,2,0TUOY77W5EW779035
COLORADO,6,like new,2,1RPKA51K7SQ624340
COLORADO,6,fair,1,3OSEF05D2XG493434
MASSACHUSETTS,8,fair,2,5NCKC28N8XJ708964
ARIZONA,7,like new,1,8HIUG94S0QL876690
ARIZONA,7,salvage,3,1IRWX14S1WF755331
UTAH,9,fair,3,5HQCB81B4OH602735
UTAH,9,fair,2,7YCSX08L1NI423862
TEXAS,4,excellent,3,2FYXC48I9RL105313
COLORADO,6,excellent,3,8WCAS90C1PL378576
CALIFORNIA,2,good,1,9DXWO61R9QU222266
CALIFORNIA,2,good,1,5JWNW55A3EF949759
COLORADO,6,salvage,1,8KZKM45Z9MJ941468
COLORADO,6,salvage,1,9BYGJ84N1PX903802
WASHINGTON,3,fair,1,8ZDZU84E3PN612881
NEVADA,10,fair,3,1FMZW94H1OT509230
FLORIDA,5,excellent,1,6CGED06B7MK240389
WASHINGTON,3,fair,1,9TBLG26Z1HN002798
FLORIDA,5,good,2,9UYFJ72P1SS422261
WASHINGTON,3,salvage,2,4PMMC16M1MS726569
CALIFORNIA,2,like new,3,6TBFN88J7VX238940
UTAH,9,like new,1,0YRHE21G0JE393965
UTAH,9,salvage,3,0OBYF45L3VK300575
ARIZONA,7,fair,1,7MOCA90X6OH616121
ARIZONA,7,good,1,6RSAJ72B3FA434426
WASHINGTON,3,excellent,1,9HUOM16R1MV381323
COLORADO,6,excellent,1,1IKDK76T2KL879793
COLORADO,6,good,1,7WVQF73V6SH356790
NEVADA,10,excellent,3,8FRNK91I5AL400193
CALIFORNIA,2,excellent,1,1VKOD04S8SE232659
MASSACHUSETTS,8,excellent,3,0BVIN78L0CN276031
NEVADA,10,fair,1,3VPDY59N7FP700037
WASHINGTON,3,excellent,1,2HRYH12F0WO313669
FLORIDA,5,good,2,2CQHP45A8IF490310
UTAH,9,like new,3,3KFJQ10S9GS189412
WASHINGTON,3,good,1,1NVPH17Y6MO094824
FLORIDA,5,excellent,1,4QRFJ33D7KS879041
WASHINGTON,3,excellent,3,4UNOS22M7CG239565
TEXAS,4,excellent,2,7VAZX67L6FR149967
ALABAMA,1,excellent,2,1MHVD31A4JK695968
NEVADA,10,excellent,2,8CVSH74B7WW128688
NEVADA,10,excellent,1,5MGFL09E2FD203978
UTAH,9,good,3,1LXCU68H0OG807943
WASHINGTON,3,excellent,1,1XKII53L7UN054538
ARIZONA,7,excellent,2,9HRXK27O2OX039964
FLORIDA,5,fair,2,9RTXN49K3KW326878
COLORADO,6,good,3,4BYNO16Y8QK451714
CALIFORNIA,2,like new,1,1TRJG16Q8XS211138
ARIZONA,7,fair,3,5THYI71F6RA264261
WASHINGTON,3,good,1,5YNMO01P9XT576307
CALIFORNIA,2,excellent,1,0ZBFJ43B7VY084212
ARIZONA,7,like new,1,6UJTN85V8SV128426
TEXAS,4,like new,3,1FYIT49R6RH182892
FLORIDA,5,good,2,8QDLJ25Y1ML512797
UTAH,9,salvage,2,3ZVHK09R1SF925328
NEVADA,10,like new,2,5HHVF15R4MW061160
ARIZONA,7,salvage,3,8SLSW69L2MA472604
UTAH,9,excellent,1,2DPXS50N8PW785878
FLORIDA,5,good,1,0WCGP27F2YE699260
UTAH,9,fair,2,4UBFG27O4KU283247
UTAH,9,good,1,6AEMQ72R8JA545120
CALIFORNIA,2,excellent,2,3DSAX12C1DE491162
ALABAMA,1,salvage,1,1UWIE05K1RH170650
MASSACHUSETTS,8,like new,1,1HBOR75P0UI489374
NEVADA,10,good,1,0LNXE04F8WK662537
NEVADA,10,excellent,2,1ZMCL19Y8JU627350
TEXAS,4,excellent,3,5GRGW45H1ZY321397
MASSACHUSETTS,8,salvage,2,2TPQZ44W7SJ634451
COLORADO,6,excellent,1,5PGBW06Q8DV366379
ARIZONA,7,fair,1,3QDZV85S6TH427038
ARIZONA,7,fair,1,8BOJK41S5ZX798521
UTAH,9,salvage,2,0XNXC84J1GS228594
ALABAMA,1,salvage,3,5WTZI49F5ZO653388
MASSACHUSETTS,8,salvage,2,1AMRQ30W1RN748906
TEXAS,4,like new,3,6BNUS95K8QI897043
TEXAS,4,salvage,1,4TXJH26Y7EY605602
ALABAMA,1,salvage,1,8DHUT96P5BQ817452
NEVADA,10,fair,2,3LLNN23Z6IN834277
COLORADO,6,good,3,5NGXK75D2CM525823
ALABAMA,1,salvage,1,6BWAN32H8PF733936
CALIFORNIA,2,salvage,2,3EQLN05G6PF965355
ALABAMA,1,salvage,3,2TGQN15T1RD344821
WASHINGTON,3,good,3,0BHFE69N0NX026843
CALIFORNIA,2,excellent,3,9SEBP43N4FD126799
WASHINGTON,3,good,1,7ZZKJ58J5CO051745
CALIFORNIA,2,excellent,2,6SWHK22A3ZL896416
COLORADO,6,good,3,2STCN01V2YC117433
MASSACHUSETTS,8,excellent,1,9SJPM85B9JA448992
ALABAMA,1,excellent,3,9IDMW22P5ZZ230559
COLORADO,6,excellent,3,8COVE07L9ZV070543
MASSACHUSETTS,8,good,1,9WGAR83D7YH642600
TEXAS,4,excellent,3,2TMKD53O4GW134886
NEVADA,10,fair,3,6FPLC81B4PQ713106
UTAH,9,salvage,2,0PZZS59H8AB856705
TEXAS,4,excellent,1,6DACP36Q3RM597916
CALIFORNIA,2,salvage,3,0QVBZ10H2XI332834
FLORIDA,5,like new,1,2NMJT24N8EF671167
MASSACHUSETTS,8,excellent,1,3JPGX06N1IF618193
COLORADO,6,good,1,5GDQW34S9YW162673
UTAH,9,salvage,1,5AWOB68Y0XH203836
FLORIDA,5,salvage,3,0GJCT81T9PB361726
TEXAS,4,excellent,1,9KWPZ80C8KK811802
TEXAS,4,fair,2,1WHCO11B9AK213321
UTAH,9,good,2,9QFNP28K1PQ116160
MASSACHUSETTS,8,good,1,3QRRI30W4JD796491
WASHINGTON,3,salvage,3,8ZITA91Z1IJ653338
MASSACHUSETTS,8,good,3,8YJJM01K7QU256142
WASHINGTON,3,excellent,1,9XLIP44O6GV867445
FLORIDA,5,fair,3,4IAFI53X3GM885060
FLORIDA,5,like new,2,4HFVX66B6FD956005
UTAH,9,fair,3,7KAST54P6HS697638
COLORADO,6,like new,2,7YWWV61S4HB495612
NEVADA,10,good,1,3VSXL32A7NE470779
NEVADA,10,good,3,5DRUS83M2XN003057
MASSACHUSETTS,8,excellent,3,6UEVN13U6LV516356
MASSACHUSETTS,8,like new,1,8LLTE20B0PY999138
COLORADO,6,good,3,7ANXO21M9TS732399
CALIFORNIA,2,excellent,3,1NBJG38Q6VH299416
COLORADO,6,salvage,2,8QCCJ70P3RW758664
ARIZONA,7,fair,3,4CWIJ80R7FA829051
NEVADA,10,good,2,5FJIL85R7GS207272
ARIZONA,7,excellent,2,6OILZ33B0XD061898
UTAH,9,like new,1,0RPOV09U0GK749766
WASHINGTON,3,excellent,2,6DISB52K8KZ956776
MASSACHUSETTS,8,fair,2,5AKEY69M3BI601500
ARIZONA,7,fair,3,7HKDS22Y0ZS282348
ARIZONA,7,excellent,3,4USSG92D7IT458416
FLORIDA,5,good,1,3AWQT94X4JS846165
CALIFORNIA,2,like new,1,6LDHC07I9DV923027
UTAH,9,excellent,2,8EZZP48O3OZ010711
TEXAS,4,like new,1,7MMQA40J7CT732203
FLORIDA,5,good,3,2KTFR35W4TU261724
UTAH,9,fair,3,1VGXV07F9KW231289
COLORADO,6,salvage,2,5JSRO14O2YW457370
CALIFORNIA,2,good,1,0RNJG97G8YU600864
COLORADO,6,like new,1,3HSRJ91I3SP287020
WASHINGTON,3,fair,1,2HHVS86A9OI474194
MASSACHUSETTS,8,excellent,3,0FIEB53T6AF906654
FLORIDA,5,fair,1,4TXHN64B0PR542399
FLORIDA,5,good,2,2AGEG69N4RW226453
ARIZONA,7,good,2,0QSWM07I3TQ650365
ALABAMA,1,like new,3,4WZBM10C5UC388361
TEXAS,4,excellent,1,3PAIK94R0LG762802
COLORADO,6,excellent,2,1FARL21V1IZ423099
COLORADO,6,salvage,2,7QCNC88W4VM727136
WASHINGTON,3,good,2,9URVB75W5AH308366
UTAH,9,like new,2,9JOTK28X8TN991559
ALABAMA,1,fair,3,1EGLV18E7MM444853
COLORADO,6,good,2,1CRZJ18W0BV583307
ALABAMA,1,like new,2,8YNML95C1DO881720
CALIFORNIA,2,fair,2,6KBYQ07Q9DY702906
WASHINGTON,3,good,2,8VNFN64D5XQ836004
MASSACHUSETTS,8,fair,2,5GLRI49B4FR015633
CALIFORNIA,2,fair,1,7QRKF35H8LY807380
UTAH,9,excellent,3,7DDEN32K1EM597208
COLORADO,6,salvage,3,7RSGW90D9GZ150652
CALIFORNIA,2,like new,3,3WNKP60O8DQ106198
FLORIDA,5,excellent,2,0RAFZ57U1IQ706429
FLORIDA,5,fair,1,7PFUX78B3HX120491
TEXAS,4,salvage,1,7IYHD59A8KO971042
WASHINGTON,3,excellent,1,6UCGD45P1FU646051
COLORADO,6,fair,3,4DKIO44S9FG556124
COLORADO,6,like new,2,7UDQS12K0VL376532
ARIZONA,7,good,2,5PTJQ17F3RM244351
COLORADO,6,excellent,3,7QBDR35X0GA347832
COLORADO,6,good,1,7GDKT69Q2MF777941
TEXAS,4,good,2,7HATE14V2FP099911
MASSACHUSETTS,8,like new,3,3JMCA20P2MG968158
FLORIDA,5,like new,1,4KWIO18I9NW089162
ALABAMA,1,excellent,3,7RXWK21Q7OQ367891
ARIZONA,7,excellent,3,7ZYRP11L4PU085866
NEVADA,10,fair,1,0HIGX02U0IT763438
CALIFORNIA,2,fair,3,7WIHA60Z6VM052353
WASHINGTON,3,good,1,0NMHO45N8MD115893
COLORADO,6,excellent,2,6PIUG90S9ED695185
WASHINGTON,3,good,2,6REDJ27D5VL744751
WASHINGTON,3,fair,2,8BHTE43I3LD976302
NEVADA,10,excellent,2,3LZRF33Z9BO826146
ALABAMA,1,fair,1,5LBYL84J3QN485525
FLORIDA,5,good,2,3JOKI61V1UQ745041
ARIZONA,7,excellent,2,7MOJS16D6GE108954
MASSACHUSETTS,8,good,1,8WPTG92L2RD926108
MASSACHUSETTS,8,fair,1,8EWGN94J2RP990350
TEXAS,4,like new,2,5VPJG24Q4GP244166
MASSACHUSETTS,8,like new,1,7IDKG47F7FC112951
CALIFORNIA,2,salvage,2,6TTJN22J3HJ002811
MASSACHUSETTS,8,excellent,2,4CCOJ56M9UE555540
UTAH,9,excellent,3,6VDKX07M0LB219427
TEXAS,4,excellent,3,1IEPG11M4GN760824
ARIZONA,7,fair,2,1BJHC17B8EC471225
FLORIDA,5,excellent,1,0FJUM62H1EH179536
NEVADA,10,salvage,3,2QQPG26T5LL961154
NEVADA,10,good,3,2EUJY56E4OC017158
NEVADA,10,excellent,3,3ADVE62C1NO545635
ALABAMA,1,fair,3,6FCLR43I5AI686610
NEVADA,10,like new,1,0SVJU93D2RX510397
ALABAMA,1,excellent,3,5WBUY98H8BH790647
MASSACHUSETTS,8,salvage,2,1YHAC90H6ER219665
ARIZONA,7,excellent,1,7TYGH99C4NA023590
UTAH,9,like new,1,6PQNI68H2JU731300
FLORIDA,5,excellent,1,3ZFFJ94N9GL951274
FLORIDA,5,like new,1,3KIMF98P5UN296761
WASHINGTON,3,good,1,3RJUW68G0CJ503852
ALABAMA,1,fair,3,6UROZ43F4LO381803
FLORIDA,5,like new,3,6WZMS07I2FL596282
MASSACHUSETTS,8,good,3,6KXMF30Q7IM400406
NEVADA,10,excellent,3,7NOWQ95D1DN092645
MASSACHUSETTS,8,excellent,2,9JUNS43H6SA450470
ALABAMA,1,fair,2,9JRQF46K3VA480459
COLORADO,6,salvage,1,4BDAG39D7OA033978
FLORIDA,5,good,3,7HMVM42A4SW974873
UTAH,9,fair,1,8AFNS53V0RP303756
ARIZONA,7,good,1,7NUHH15V5XT820079
ALABAMA,1,excellent,3,1BQOG82D7TA970572
TEXAS,4,fair,2,7SHIZ63X7XX732948
TEXAS,4,fair,2,9CIGA93Q5TK785381
UTAH,9,good,3,0SPKH13N7LG464531
MASSACHUSETTS,8,good,1,3ZFKW52X8PP372683
ALABAMA,1,like new,3,6MOFC86C0ON684634
COLORADO,6,fair,1,4YXAH36C1ND104234
TEXAS,4,excellent,1,3NYDR63R5WA995920
TEXAS,4,excellent,3,8VVQH48O4BS605106
COLORADO,6,good,3,2UTZD70S7LR472907
WASHINGTON,3,like new,2,6JXNN16I2ML408293
ALABAMA,1,excellent,2,0JWLE25K2HJ750773
NEVADA,10,salvage,1,4UBVR51P7FZ819369
COLORADO,6,like new,2,9ALXK38J8JB075175
CALIFORNIA,2,excellent,1,3BROT17C3FA101142
WASHINGTON,3,good,2,3HCAO97K8RI583017
FLORIDA,5,salvage,2,6ULAL85E1OU267458
CALIFORNIA,2,excellent,1,1XSAG34F3XR467227
ARIZONA,7,salvage,3,4UACZ60U9ZD372231
ALABAMA,1,like new,1,9IOAL46Q0RK755062
CALIFORNIA,2,excellent,2,4EIAC81A6XE370564
FLORIDA,5,like new,1,7XLIS59V5DM820516
WASHINGTON,3,fair,1,0BQSU29R4CY492120
ARIZONA,7,fair,1,4CHZZ82K8KH662306
UTAH,9,good,1,1LMAE51A8EI122843
ARIZONA,7,fair,3,5FTQK75J1BJ747061
CALIFORNIA,2,like new,1,8RNJY46D0WC436717
ARIZONA,7,good,1,4PCOA02S3LP569549
UTAH,9,good,1,9VFIF02E1AX676865
CALIFORNIA,2,good,2,1BMDP98A0XI384329
FLORIDA,5,excellent,1,7ZFTX31R3VW776644
WASHINGTON,3,salvage,3,0XYIK30S2YI269244
ARIZONA,7,good,3,4TBXQ64K2SR711857
WASHINGTON,3,excellent,2,3QBTS33M9TW503931
TEXAS,4,excellent,3,0BDPV84P8FP475525
FLORIDA,5,excellent,1,8KOMH51O0LL339458
MASSACHUSETTS,8,salvage,2,4QPEL26K8RB494999
UTAH,9,excellent,1,5ZKHW97B7BA493935
NEVADA,10,excellent,2,7HYXO79Q5AP512124
ALABAMA,1,excellent,1,4SFQP00L5CR124692
FLORIDA,5,excellent,2,4MAKJ43G2WG592320
CALIFORNIA,2,excellent,1,0UPTC74W2LX522400
WASHINGTON,3,excellent,2,2UOLW04J4KR912694
ALABAMA,1,excellent,1,9NOCD91B6QI660663
CALIFORNIA,2,excellent,1,9EMSH64H7VT051332
ARIZONA,7,excellent,2,2SCWF72E0AG308572
CALIFORNIA,2,excellent,2,6UHLR64P2HV197685
COLORADO,6,excellent,2,5ISRG74T0KV612763
MASSACHUSETTS,8,excellent,2,6SXHC99G2WR143781
WASHINGTON,3,like new,2,1DSXM62V3CE098293
UTAH,9,excellent,2,6YGVI65K2FI280659
FLORIDA,5,good,1,2GZHF50F8UE898578
COLORADO,6,excellent,3,5OZCR36U7RO442386
TEXAS,4,salvage,2,4UILL95R1RW400665
FLORIDA,5,like new,2,7QTRS26U7LR695999
NEVADA,10,excellent,2,4ZGZV80Q8QR453360
WASHINGTON,3,good,2,6LKQG46J2YB084333
MASSACHUSETTS,8,fair,2,0SAOQ22P9VE476645
CALIFORNIA,2,fair,2,9IWCU95L5PE128549
TEXAS,4,excellent,2,9VASU54G0VT466234
UTAH,9,excellent,1,7NYBU44H3UX864548
COLORADO,6,fair,3,9QCGL63G5KO288898
ALABAMA,1,excellent,3,8OXTD99S4PU617969
NEVADA,10,like new,3,4ICLB34O5VF755918
COLORADO,6,good,3,8DHAZ99X9NG380318
FLORIDA,5,fair,1,9SHXA94Z1YG514674
CALIFORNIA,2,fair,3,8TVMN90D5VU759246
CALIFORNIA,2,fair,2,8VEXT69Y8AN979744
COLORADO,6,salvage,3,1DIFM69Q1XB790792
COLORADO,6,fair,3,7DAEZ39O9ZS876967
NEVADA,10,fair,3,5JTZJ52M7MZ592206
TEXAS,4,good,1,2NETH84S3FM656312
CALIFORNIA,2,like new,1,5PFAZ79C9CX133772
TEXAS,4,excellent,3,8TPOD58Z9QP476152
MASSACHUSETTS,8,excellent,3,7EWJC18U9BI903551
COLORADO,6,salvage,2,3RMDG47I0AN291601
ALABAMA,1,like new,3,0UJPG98Q7RO079795
FLORIDA,5,fair,1,7OGJM85X0NT275012
MASSACHUSETTS,8,fair,2,9BJNH63J2PV228510
WASHINGTON,3,salvage,1,3JXJF57U5SI297983
CALIFORNIA,2,like new,1,4TGVE07Z7QL539677
ARIZONA,7,excellent,3,8YOHO74N6DM605036
UTAH,9,fair,2,1VZRK66N1HV266512
COLORADO,6,like new,2,5WIPO60Z3PT480314
NEVADA,10,excellent,3,0YZWH34P2HR157931
FLORIDA,5,excellent,2,8RQSP23V8IQ250728
ARIZONA,7,salvage,2,1WHAH47Z6AZ398300
CALIFORNIA,2,like new,2,9OVWP00L5CA134971
CALIFORNIA,2,salvage,3,8KGOS52G8KP446117
ALABAMA,1,like new,3,4LEDK46Z4JD089640
ARIZONA,7,salvage,2,8LBNF65I9OX647846
ALABAMA,1,excellent,2,8HPTG49L9CJ318619
ARIZONA,7,like new,1,9NQCK62I6TB241887
COLORADO,6,salvage,3,8HZLM38B8EB374804
ALABAMA,1,salvage,2,0WGUV51I6KT436354
CALIFORNIA,2,good,2,6KFTP04G1PQ385225
TEXAS,4,good,3,4PPAT99I0JX253334
NEVADA,10,good,3,4DNVN92E0YG454081
CALIFORNIA,2,good,3,6EGXT96X0XO140257
CALIFORNIA,2,good,2,9WEBY46G9FR934250
CALIFORNIA,2,excellent,2,0NRBN75O6KZ963724
FLORIDA,5,fair,1,5NVWD34R0OK237786
COLORADO,6,fair,1,2YCYP01F3IS462066
TEXAS,4,excellent,3,7JIFC43R5QM779956
ARIZONA,7,excellent,3,6EPIK48F1IN557350
ARIZONA,7,like new,1,7PMUC79Y1VY922245
UTAH,9,excellent,2,5EGNY02H6PQ070102
UTAH,9,salvage,1,1QJGT56U9OM902608
TEXAS,4,like new,1,0BXTF69Q5ON168782
FLORIDA,5,like new,2,6DTNX28E0YV984631
WASHINGTON,3,excellent,2,8VETY74U8UO203225
MASSACHUSETTS,8,fair,3,6YQBR32Q9FF986831
ALABAMA,1,like new,2,1FLMC05Z1TM801767
UTAH,9,like new,3,2AFSJ28S4OH425307
TEXAS,4,excellent,2,7GYGB95D1XU274713
FLORIDA,5,good,2,0GXWD46M7PU584714
NEVADA,10,excellent,1,2WEKF19N2NN319892
CALIFORNIA,2,good,1,6BTSJ78O7HP351121
WASHINGTON,3,good,2,1NFUA56P4OL711858
FLORIDA,5,fair,3,7LXFQ45P7WJ185471
ALABAMA,1,like new,1,5SKDR01I4EV028001
ARIZONA,7,excellent,2,3DUIZ74B8CU639806
COLORADO,6,excellent,3,5SMYV41J5UT941130
COLORADO,6,fair,3,5YITY36N7WJ018232
WASHINGTON,3,excellent,1,5SMJM30T7BR688271
UTAH,9,good,1,7PFLE89N9JB554612
ARIZONA,7,like new,3,7GDYX47Y9TU538952
ARIZONA,7,fair,1,6LIWL07W7SB249119
ARIZONA,7,good,1,6VQGX73I7WH095954
ALABAMA,1,good,1,8GDBA53V9GZ537618
WASHINGTON,3,fair,3,8FITR84O4KU902107
COLORADO,6,like new,1,2GZIN32M3QO827292
ARIZONA,7,excellent,1,4GQAD77F6QM313245
NEVADA,10,salvage,2,0EVDW82X1RJ093474
ALABAMA,1,fair,1,5ZJKQ91R1VE683568
WASHINGTON,3,like new,1,4LRFL08Y3WK910826
ARIZONA,7,fair,1,4USPV44K1WI875569
WASHINGTON,3,salvage,2,3DASX62E3WA660572
ARIZONA,7,good,3,2GSLN30B2KP432540
ALABAMA,1,good,1,0LNRS33M8ZY145375
ALABAMA,1,good,1,7LEOG58H5RF234197
COLORADO,6,good,3,8RKUW29U8ZO158378
CALIFORNIA,2,excellent,2,9JBDH08K8OV957673
